CREDIT,TERM,FST_PAYMENT,ID_CLIENT
46960.0,12,0.0,106805252
13922.0,6,1596.0,106805253
9295.0,12,1100.0,106805254
14148.0,6,3500.0,106805255
20789.0,12,2310.0,106805256
5040.0,6,560.0,106805257
9490.0,10,1500.0,106805258
9406.0,6,1660.0,106805259
7650.0,10,0.0,106805260
14560.0,7,0.0,106805261
15000.0,6,8000.0,106805262
11600.0,12,2900.0,106805263
6799.0,6,1200.0,106805264
5700.0,10,0.0,106805265
9900.0,10,3500.0,106805266
28042.0,12,4948.0,106805267
7676.0,12,900.0,106805268
24328.0,12,6882.0,106805269
4080.0,12,1020.0,106805270
6828.0,12,1210.0,106805271
12059.1,10,1339.9,106805272
12575.0,12,1400.0,106805273
33320.0,12,6000.0,106805274
10340.0,12,1150.0,106805275
4990.0,6,1000.0,106805276
10800.0,6,1200.0,106805277
3030.0,6,540.0,106805278
15639.0,12,2700.0,106805279
26547.3,10,2949.7,106805280
28490.0,10,3500.0,106805281
15680.0,6,1750.0,106805282
27925.0,12,7000.0,106805283
25492.0,6,4498.0,106805284
22230.0,8,2470.0,106805285
11330.0,10,1300.0,106805286
13993.0,8,2000.0,106805287
12580.0,12,1400.0,106805288
7730.0,10,860.0,106805289
5980.0,9,1055.0,106805290
5525.0,10,620.0,106805291
21895.0,6,2433.0,106805292
31990.0,6,6000.0,106805293
19990.0,6,8320.0,106805294
67795.0,36,15000.0,106805295
27877.0,12,4919.0,106805296
70300.0,24,40100.0,106805297
13679.0,6,2000.0,106805298
12580.0,10,6500.0,106805299
10000.0,6,8390.0,106805300
32700.0,12,4000.0,106805301
13650.0,12,2000.0,106805302
27000.0,12,3000.0,106805303
5665.0,12,1000.0,106805304
13200.0,6,12000.0,106805305
8292.0,6,1000.0,106805306
11130.0,6,5750.0,106805307
18100.0,6,5000.0,106805308
9580.0,10,4000.0,106805309
3167.0,6,352.0,106805310
15650.0,10,5000.0,106805311
9397.0,10,1700.0,106805312
11999.0,12,1800.0,106805313
3350.0,6,600.0,106805314
3392.0,6,598.0,106805315
27012.0,10,3010.0,106805316
3668.0,5,407.0,106805317
43573.0,12,10397.0,106805318
18358.0,12,3240.0,106805319
18603.0,9,2067.0,106805320
17910.0,6,0.0,106805321
15980.0,8,2000.0,106805322
19670.0,12,0.0,106805323
11943.0,10,1327.0,106805324
9340.0,6,8000.0,106805325
12651.0,10,4739.0,106805326
21980.0,10,5000.0,106805327
14380.0,12,3000.0,106805328
14000.0,12,3000.0,106805329
6938.0,9,1250.0,106805330
14990.0,12,0.0,106805331
18700.0,10,2100.0,106805332
4999.0,6,600.0,106805333
17880.0,10,2000.0,106805334
11817.0,10,1313.0,106805335
29661.0,24,5234.0,106805336
16350.0,6,1820.0,106805337
4675.0,12,825.0,106805338
5270.0,6,950.0,106805339
17279.2,9,3000.0,106805340
21494.0,10,3000.0,106805341
13490.0,18,1500.0,106805342
19889.92,10,3000.0,106805343
18900.0,12,4000.0,106805344
10500.0,12,1200.0,106805345
7493.0,8,850.0,106805346
6266.0,6,700.0,106805347
16551.0,12,4138.0,106805348
23600.0,6,3000.0,106805349
19720.0,12,0.0,106805350
11150.0,10,1250.0,106805351
16290.0,6,2000.0,106805352
7000.0,6,800.0,106805353
18216.0,10,2024.0,106805354
25150.0,12,2800.0,106805355
10680.0,12,1200.0,106805356
24000.0,12,3000.0,106805357
24580.0,10,6000.0,106805358
16990.0,6,0.0,106805359
22000.0,12,10696.0,106805360
3897.0,6,1000.0,106805361
25898.0,8,3000.0,106805362
5055.0,10,1000.0,106805363
10100.0,6,5000.0,106805364
11655.0,12,1295.0,106805365
14470.0,12,5000.0,106805366
4775.0,6,573.0,106805367
3789.0,12,421.0,106805368
20000.0,12,5000.0,106805369
5300.9,10,590.0,106805370
12950.0,6,2000.0,106805371
6600.0,8,2000.0,106805372
16278.0,10,2000.0,106805373
23900.0,12,4000.0,106805374
26871.0,12,3000.0,106805375
21802.0,10,2500.0,106805376
6240.0,6,700.0,106805377
14648.0,6,3000.0,106805378
8235.0,12,915.0,106805379
18650.0,6,5000.0,106805380
4962.0,6,600.0,106805381
25000.0,10,9418.0,106805382
13600.0,12,5000.0,106805383
9826.0,10,1750.0,106805384
4000.0,6,4500.0,106805385
3060.0,6,540.0,106805386
49798.1,10,10000.0,106805387
29000.0,12,4000.0,106805388
18900.0,7,5000.0,106805389
8389.0,6,940.0,106805390
11048.0,6,5950.0,106805391
18890.0,10,2100.0,106805392
13530.0,8,2000.0,106805393
8228.0,6,1452.0,106805394
21690.0,6,9300.0,106805395
9341.5,6,1648.5,106805396
10760.0,12,1200.0,106805397
5820.0,6,1100.0,106805398
14348.0,6,1600.0,106805399
19000.0,12,3000.0,106805400
2691.0,6,299.92,106805401
25936.0,9,0.0,106805402
11720.0,10,1500.0,106805403
3570.0,6,630.0,106805404
9850.0,6,2000.0,106805405
14469.0,12,2000.0,106805406
9500.0,12,3000.0,106805407
6035.0,8,700.0,106805408
6399.0,9,1600.0,106805409
35596.0,12,4000.0,106805410
44100.0,11,4900.0,106805411
12833.0,12,1750.0,106805412
7980.0,10,890.0,106805413
7183.0,6,1000.0,106805414
9530.0,10,1060.0,106805415
32490.0,12,17500.0,106805416
28186.0,12,4000.0,106805417
16438.0,10,2901.0,106805418
35000.0,12,25000.0,106805419
12500.0,12,1500.0,106805420
14050.0,10,1600.0,106805421
7200.0,12,800.0,106805422
6120.0,10,2000.0,106805423
18913.0,12,3337.0,106805424
11050.0,6,500.0,106805425
5408.0,6,610.0,106805426
29294.0,13,3300.0,106805427
22300.0,6,10000.0,106805428
21075.0,10,2400.0,106805429
13500.0,6,3000.0,106805430
5160.0,9,1300.0,106805431
12240.0,12,0.0,106805432
12000.0,6,11990.0,106805433
45820.0,12,10000.0,106805434
6097.5,5,677.5,106805435
27000.0,12,3200.0,106805436
4760.0,12,840.0,106805437
21730.0,10,2500.0,106805438
11550.0,6,2000.0,106805439
14990.0,6,1000.0,106805440
17520.0,6,2000.0,106805441
28502.0,12,100.0,106805442
15230.0,10,2000.0,106805443
6739.0,6,1500.0,106805444
11070.0,12,1230.0,106805445
25500.0,18,0.0,106805446
8638.0,12,2160.0,106805447
9550.82,8,3500.0,106805448
17990.0,10,2000.0,106805449
12572.0,10,2218.0,106805450
18250.0,6,0.0,106805451
8100.0,10,2000.0,106805452
12990.0,6,14000.0,106805453
5890.0,6,0.0,106805454
22616.0,18,3000.0,106805455
40000.0,12,5500.0,106805456
6540.0,10,1160.0,106805457
28280.0,12,3200.0,106805458
11940.0,12,1500.0,106805459
6545.0,6,1155.0,106805460
23200.0,10,3000.0,106805461
23204.0,12,800.0,106805462
19930.0,24,4675.0,106805463
5390.0,18,0.0,106805464
10912.0,6,1488.0,106805465
23020.0,6,2600.0,106805466
37818.0,6,10000.0,106805467
5076.0,6,570.0,106805468
16687.0,6,9000.0,106805469
39276.0,36,4364.0,106805470
16450.0,12,1850.0,106805471
119700.0,10,13300.0,106805472
10799.0,6,1200.0,106805473
76738.0,12,55000.0,106805474
9890.0,6,1100.0,106805475
15199.0,12,2280.0,106805476
15003.0,10,2647.0,106805477
31990.0,18,3000.0,106805478
10600.0,10,1000.0,106805479
20180.0,12,2250.0,106805480
6240.0,6,3000.0,106805481
24844.0,6,15000.0,106805482
2290.7,6,2000.0,106805483
5340.0,12,1000.0,106805484
30627.0,12,3403.0,106805485
30940.0,10,15000.0,106805486
79770.0,10,9000.0,106805487
11700.0,10,1400.0,106805488
18899.0,15,2100.0,106805489
11300.0,12,2000.0,106805490
7500.0,8,1000.0,106805491
20000.0,6,5000.0,106805492
13850.0,6,5000.0,106805493
5940.0,6,1100.0,106805494
22349.0,6,2482.84,106805495
15500.0,24,7000.0,106805496
25400.0,18,2850.0,106805497
6250.0,12,2000.0,106805498
10446.0,10,1200.0,106805499
7030.0,6,2000.0,106805500
88440.0,24,60360.0,106805501
12680.0,6,4000.0,106805502
40490.91,6,4500.0,106805503
18895.0,10,8000.0,106805504
10478.0,14,1170.0,106805505
7590.0,6,4000.0,106805506
4059.0,12,451.0,106805507
10390.0,6,2600.0,106805508
12317.0,6,2173.0,106805509
7700.0,7,1000.0,106805510
10457.0,6,1200.0,106805511
19990.0,12,4000.0,106805512
13250.0,18,1000.0,106805513
7250.0,3,840.0,106805514
8498.0,12,1500.0,106805515
6300.0,6,1500.0,106805516
12000.0,6,7880.0,106805517
18171.0,6,2300.0,106805518
11926.0,12,0.0,106805519
4920.0,6,2000.0,106805520
8886.0,10,2500.0,106805521
11700.0,6,1500.0,106805522
16455.0,8,5000.0,106805523
9600.0,10,1300.0,106805524
4500.0,3,2000.0,106805525
7380.0,10,820.0,106805526
6580.0,6,1500.0,106805527
5670.0,3,630.0,106805528
9280.0,6,2320.0,106805529
25278.14,6,6000.0,106805530
6700.0,10,2000.0,106805531
32800.0,6,34000.0,106805532
18789.0,10,8100.0,106805533
11990.95,10,3000.0,106805534
8990.0,6,1000.0,106805535
7174.6,6,5000.0,106805536
14052.0,6,7567.0,106805537
5304.0,10,936.0,106805538
11480.0,6,1300.0,106805539
15650.0,6,2000.0,106805540
13825.0,12,2440.0,106805541
9400.0,6,3000.0,106805542
40050.0,12,4500.0,106805543
9880.0,6,1100.0,106805544
6930.0,6,2970.0,106805545
17000.0,12,3000.0,106805546
12590.0,6,1400.0,106805547
41500.0,10,8500.0,106805548
7788.0,8,1380.0,106805549
7170.0,6,800.0,106805550
14391.0,7,1599.0,106805551
15895.0,9,2805.0,106805552
5219.0,6,2237.0,106805553
13290.0,10,2000.0,106805554
46156.0,12,6000.0,106805555
8581.0,6,1514.0,106805556
26760.0,36,3000.0,106805557
15907.0,12,1768.0,106805558
11260.0,11,0.0,106805559
15280.0,24,1700.0,106805560
9804.0,12,1100.0,106805561
17400.0,9,3000.0,106805562
7950.0,10,5000.0,106805563
15990.0,18,10000.0,106805564
20297.0,10,10000.0,106805565
22000.0,6,21648.0,106805566
11999.0,10,4000.0,106805567
9050.0,6,1100.0,106805568
21900.0,8,4000.0,106805569
4630.0,8,850.0,106805570
11526.0,10,2034.0,106805571
20000.0,12,6115.0,106805572
8990.0,10,6000.0,106805573
34162.0,12,5000.0,106805574
11269.0,6,1260.0,106805575
15036.0,12,2653.0,106805576
18648.0,6,3000.0,106805577
4500.0,6,1000.0,106805578
8300.0,9,0.0,106805579
3000.0,6,360.0,106805580
7620.0,6,1350.0,106805581
23500.0,12,3000.0,106805582
15830.0,8,2000.0,106805583
20880.0,10,5000.0,106805584
9200.0,6,1000.0,106805585
9998.0,12,0.0,106805586
11236.0,8,0.0,106805587
12320.0,6,800.0,106805588
27880.0,12,4000.0,106805589
19000.0,6,2999.9,106805590
58500.0,10,6500.0,106805591
4490.0,6,500.0,106805592
16000.0,8,2450.0,106805593
6390.0,10,1600.0,106805594
7990.0,6,5000.0,106805595
25570.0,10,3000.0,106805596
19798.0,10,2200.0,106805597
12750.0,18,2000.0,106805598
18175.0,7,8000.0,106805599
10200.0,6,12044.0,106805600
25313.0,9,4500.0,106805601
13890.0,10,2000.0,106805602
9870.0,12,1100.0,106805603
3537.0,12,393.0,106805604
8717.0,10,2000.0,106805605
23440.0,18,5000.0,106805606
11500.0,12,3000.0,106805607
30681.0,12,10227.2,106805608
3320.0,3,4000.0,106805609
22881.0,10,4000.9,106805610
11911.0,10,5000.0,106805611
20277.0,12,2253.0,106805612
6790.0,3,1200.0,106805613
9590.0,4,5000.0,106805614
10210.0,12,1140.0,106805615
7990.0,4,12000.0,106805616
10174.0,12,4000.0,106805617
5040.0,6,1000.0,106805618
11021.0,6,1300.0,106805619
8090.0,6,900.0,106805620
6567.0,6,3413.0,106805621
7954.0,6,3000.0,106805622
7190.0,6,800.0,106805623
5482.0,6,650.0,106805624
34000.0,12,4000.0,106805625
17842.0,10,3148.0,106805626
4760.0,6,530.0,106805627
11499.0,12,1300.0,106805628
19800.0,10,2200.0,106805629
7800.0,6,5000.0,106805630
24405.4,6,8000.0,106805631
13720.0,6,12000.0,106805632
5329.0,6,600.0,106805633
10442.0,11,1500.0,106805634
7200.0,6,1800.0,106805635
4680.0,6,520.0,106805636
5399.0,5,600.0,106805637
14399.0,6,3600.0,106805638
27820.0,10,6000.0,106805639
23459.0,12,4139.36,106805640
5390.0,6,3000.0,106805641
3392.0,5,598.0,106805642
18777.0,12,1000.0,106805643
22188.0,12,2800.0,106805644
22800.0,12,0.0,106805645
3674.0,6,409.0,106805646
28247.0,12,3200.0,106805647
22950.0,10,2600.0,106805648
6346.0,12,800.0,106805649
8723.0,6,15000.0,106805650
27313.0,12,3100.0,106805651
3100.0,12,0.0,106805652
11042.0,12,1948.92,106805653
4403.0,6,777.0,106805654
12250.0,12,3500.0,106805655
18010.0,6,5000.0,106805656
6146.0,6,1084.0,106805657
10800.0,6,1200.0,106805658
19797.0,6,2200.0,106805659
17099.1,6,1899.9,106805660
3868.0,5,500.0,106805661
16765.0,10,2000.0,106805662
5560.0,6,7000.0,106805663
7137.0,6,1300.0,106805664
18840.0,10,3500.0,106805665
17613.0,12,1957.0,106805666
13479.0,6,1500.92,106805667
14651.0,6,2586.0,106805668
24962.0,12,10500.0,106805669
18150.0,10,2500.0,106805670
22317.0,12,2480.0,106805671
4499.0,6,500.0,106805672
15570.0,6,1740.0,106805673
4276.0,6,754.0,106805674
13600.0,9,2000.0,106805675
61920.0,24,0.0,106805676
4450.0,6,1500.0,106805677
6380.0,6,710.0,106805678
12800.0,6,9472.0,106805679
15600.0,6,3000.0,106805680
27905.0,15,4925.0,106805681
24850.0,10,3500.0,106805682
19184.0,6,7116.0,106805683
19400.0,9,3000.0,106805684
21665.0,6,2500.0,106805685
9349.92,12,0.0,106805686
11936.0,11,4990.0,106805687
13910.0,6,0.0,106805688
18350.0,10,2039.0,106805689
7300.0,4,0.0,106805690
5472.0,3,608.0,106805691
9050.0,12,1150.0,106805692
7863.0,4,0.0,106805693
11800.0,10,1500.0,106805694
10850.0,6,3000.0,106805695
27000.0,18,5000.0,106805696
27900.0,6,5000.0,106805697
16988.0,12,1900.0,106805698
21298.0,6,4000.0,106805699
24103.0,6,2800.0,106805700
3220.0,3,280.0,106805701
5580.0,6,1000.0,106805702
12000.0,4,3800.0,106805703
22880.0,4,17000.0,106805704
7100.0,4,800.0,106805705
3498.0,3,2852.0,106805706
14284.0,6,1600.0,106805707
6073.0,3,6543.0,106805708
3307.0,6,583.0,106805709
15210.0,12,0.0,106805710
10900.0,10,1300.0,106805711
18690.0,6,10000.0,106805712
4021.0,3,709.0,106805713
8270.0,6,1500.0,106805714
21380.0,3,10000.0,106805715
46800.0,6,5200.0,106805716
6790.0,6,1200.0,106805717
8790.0,6,0.0,106805718
19200.0,4,18800.0,106805719
12546.0,3,3136.0,106805720
5950.0,6,1500.0,106805721
14940.0,5,1660.0,106805722
6060.0,4,680.0,106805723
5200.0,5,5000.0,106805724
8648.5,6,8650.0,106805725
3149.0,3,350.0,106805726
8617.0,6,1000.0,106805727
19700.0,6,2500.0,106805728
6800.0,6,13000.0,106805729
15000.0,3,10000.0,106805730
14990.0,6,10000.0,106805731
9170.0,6,2000.0,106805732
5031.0,5,559.0,106805733
16833.0,10,6257.0,106805734
36527.0,6,6445.86,106805735
13136.0,6,4000.0,106805736
22072.0,12,2500.0,106805737
2000.0,3,500.0,106805738
10000.0,9,2400.0,106805739
6319.0,6,5023.0,106805740
9290.0,4,4000.0,106805741
27922.0,12,3200.0,106805742
44030.0,12,4900.0,106805743
6504.0,5,723.0,106805744
19700.0,4,2220.0,106805745
20326.0,4,2259.0,106805746
3854.0,4,750.0,106805747
8597.0,3,1000.0,106805748
6300.0,3,6300.0,106805749
2390.0,3,0.0,106805750
4240.91,6,750.0,106805751
10000.0,13,7590.0,106805752
3769.0,3,3500.0,106805753
3413.0,3,602.0,106805754
4400.0,6,1509.0,106805755
10490.0,3,3500.0,106805756
5200.0,3,7000.0,106805757
5435.0,6,1000.0,106805758
4908.0,3,1230.0,106805759
18964.0,10,3346.0,106805760
20000.0,6,9254.0,106805761
3840.0,6,677.3,106805762
4122.0,5,458.0,106805763
4700.0,6,4000.0,106805764
4239.0,4,4000.0,106805765
3729.0,6,469.0,106805766
4555.0,3,2000.0,106805767
16070.0,4,0.0,106805768
7640.0,3,10350.0,106805769
15300.0,6,2000.0,106805770
11500.0,12,1500.0,106805771
9450.0,3,5844.0,106805772
15300.0,5,1700.0,106805773
8990.0,3,4000.0,106805774
2650.0,4,600.0,106805775
8037.0,5,893.0,106805776
4290.0,5,1100.0,106805777
3470.0,3,3000.0,106805778
5990.0,3,2000.0,106805779
12099.1,3,5000.0,106805780
23511.0,3,10527.0,106805781
7068.0,5,372.0,106805782
5940.0,4,1050.0,106805783
13400.0,4,1500.0,106805784
7500.0,5,840.0,106805785
5742.0,5,638.0,106805786
4292.0,5,1000.0,106805787
2860.0,3,320.0,106805788
4979.0,5,600.0,106805789
6290.0,6,700.0,106805790
16650.0,4,1850.0,106805791
5789.0,3,4000.0,106805792
6455.0,5,4000.0,106805793
20250.0,12,2250.0,106805794
11100.0,3,2000.0,106805795
33821.0,6,5000.0,106805796
13030.0,3,7660.0,106805797
4300.0,5,500.0,106805798
8100.0,6,1000.0,106805799
4785.0,3,0.0,106805800
27490.0,4,5000.0,106805801
3547.42,3,1000.0,106805802
14000.0,4,2880.0,106805803
12650.0,4,7000.0,106805804
12972.0,10,3023.0,106805805
10134.0,5,1126.0,106805806
5424.0,8,1356.0,106805807
99540.0,13,29860.0,106805808
21590.0,18,2400.0,106805809
7500.0,3,4000.0,106805810
13835.0,12,1600.0,106805811
2790.0,3,2000.0,106805812
3200.0,3,2000.0,106805813
21086.0,3,7883.0,106805814
4750.0,3,530.0,106805815
3500.0,4,400.0,106805816
14540.04,10,6000.0,106805817
7425.0,6,6000.0,106805818
6990.92,3,6000.0,106805819
6839.0,3,3500.0,106805820
9990.0,3,14000.0,106805821
22345.0,18,3943.0,106805822
14206.0,12,10000.0,106805823
4072.0,4,718.0,106805824
3699.0,3,0.0,106805825
8389.0,3,2100.0,106805826
30580.0,10,3400.0,106805827
18197.0,10,2500.0,106805828
3490.0,3,2000.0,106805829
14060.0,3,1600.0,106805830
3999.0,3,6000.0,106805831
9990.0,3,10000.0,106805832
51900.0,6,10000.0,106805833
5060.0,6,3000.0,106805834
2990.0,3,2000.0,106805835
40000.0,6,39910.0,106805836
2595.0,3,1000.0,106805837
23720.0,15,2650.0,106805838
11116.0,3,11116.0,106805839
5750.0,3,9000.0,106805840
8800.0,3,1000.0,106805841
5988.0,6,1500.0,106805842
7950.0,3,6000.0,106805843
16999.0,3,21000.0,106805844
3675.0,3,3000.0,106805845
11081.52,3,5000.0,106805846
8100.0,6,900.0,106805847
15290.0,6,1700.0,106805848
26989.0,6,0.0,106805849
9405.0,3,1045.0,106805850
3099.0,3,3000.0,106805851
10000.0,10,6990.0,106805852
12148.0,4,0.0,106805853
26818.0,12,2980.0,106805854
9999.0,6,3000.0,106805855
35598.0,3,29032.0,106805856
4125.0,3,459.0,106805857
30999.0,3,9000.0,106805858
14398.0,3,20000.0,106805859
13889.0,3,1560.0,106805860
3951.0,5,439.0,106805861
12280.0,8,1400.0,106805862
3850.0,3,3140.0,106805863
6180.0,3,2000.0,106805864
9759.0,10,1090.0,106805865
8699.0,3,2000.0,106805866
15470.0,3,15000.0,106805867
7920.0,6,3080.0,106805868
12711.0,10,0.0,106805869
88300.0,24,50500.0,106805870
4576.5,5,508.5,106805871
5189.0,4,2000.0,106805872
13263.0,6,10000.0,106805873
4479.0,3,1120.0,106805874
3390.0,3,2000.0,106805875
9345.0,3,4005.0,106805876
7290.0,3,2310.0,106805877
13899.0,5,9267.0,106805878
5922.0,6,658.0,106805879
7247.0,6,0.0,106805880
3119.0,3,7500.0,106805881
7857.0,4,5000.0,106805882
4035.2,4,0.0,106805883
4978.0,3,4000.0,106805884
11789.0,3,4000.0,106805885
4812.0,3,4000.0,106805886
4160.0,3,2000.0,106805887
19751.0,3,10000.0,106805888
2831.97,3,1000.0,106805889
7500.0,6,7500.0,106805890
17568.3,18,6000.0,106805891
6290.0,6,700.0,106805892
8641.0,6,2500.0,106805893
5688.0,3,2400.0,106805894
11986.0,3,3000.0,106805895
10500.0,3,8000.0,106805896
8148.0,6,6000.0,106805897
55500.0,3,8250.0,106805898
5449.0,3,2000.0,106805899
2428.2,3,1000.0,106805900
3000.0,3,1185.0,106805901
4550.0,3,4000.0,106805902
7430.0,4,1320.0,106805903
6350.0,3,1150.0,106805904
6489.0,3,0.0,106805905
3130.0,3,3000.0,106805906
9393.0,3,2348.8,106805907
10844.0,3,5000.0,106805908
35960.0,24,4000.0,106805909
84630.0,12,53370.0,106805910
3411.0,3,379.0,106805911
12884.0,6,8000.0,106805912
39000.0,10,10000.0,106805913
3570.0,3,630.0,106805914
4770.0,3,530.0,106805915
2000.0,3,1481.0,106805916
17631.0,5,1959.0,106805917
9670.0,10,1100.0,106805918
9963.0,3,1107.0,106805919
15000.0,3,3000.0,106805920
8180.0,3,1500.0,106805921
5745.0,10,639.0,106805922
4200.0,6,1000.0,106805923
17700.0,12,2800.0,106805924
9820.0,6,1100.0,106805925
11395.0,6,1300.0,106805926
4190.0,3,3500.0,106805927
22692.96,5,3257.04,106805928
6910.0,6,5000.0,106805929
4725.0,5,525.0,106805930
5687.0,4,1003.0,106805931
7169.0,6,1000.0,106805932
4200.0,3,750.0,106805933
66504.0,5,10000.0,106805934
6000.0,3,2590.0,106805935
11280.0,3,7520.0,106805936
10990.91,6,7000.0,106805937
6000.0,12,390.0,106805938
17099.1,12,0.0,106805939
11192.0,12,2798.0,106805940
5400.0,3,1000.0,106805941
5599.0,3,6000.0,106805942
6340.0,6,2000.0,106805943
11670.0,6,5000.0,106805944
25999.0,24,0.0,106805945
3000.0,3,3700.0,106805946
13882.92,6,14000.0,106805947
28000.0,18,10000.0,106805948
12725.0,8,12335.0,106805949
15750.0,6,3000.0,106805950
10140.0,3,25000.0,106805951
3990.0,6,500.0,106805952
6500.0,6,4000.0,106805953
3039.0,3,2500.0,106805954
18490.91,6,5500.0,106805955
2573.0,3,50.0,106805956
28288.0,9,4992.0,106805957
6280.0,6,1500.0,106805958
6000.0,6,3087.0,106805959
6250.0,6,700.0,106805960
6766.4,3,1691.6,106805961
2930.0,6,3000.0,106805962
4620.0,3,3000.0,106805963
13728.0,3,10000.0,106805964
16470.0,10,1830.0,106805965
14990.0,6,0.0,106805966
3199.0,3,1000.0,106805967
6698.0,5,750.0,106805968
4900.0,4,1500.0,106805969
61000.0,36,14000.0,106805970
4462.0,3,500.0,106805971
2990.0,3,1000.0,106805972
5000.0,6,6699.0,106805973
13400.0,12,1500.0,106805974
4490.0,3,1000.0,106805975
5639.0,3,6000.0,106805976
2050.0,6,1000.0,106805977
2748.0,3,0.0,106805978
14891.92,6,2000.0,106805979
12198.0,12,1400.0,106805980
2990.0,3,2000.0,106805981
6918.34,3,7495.0,106805982
8068.0,3,10000.0,106805983
6700.0,3,1000.0,106805984
2676.0,3,1814.0,106805985
3690.82,3,200.0,106805986
4221.0,4,469.0,106805987
5019.0,3,0.0,106805988
3300.0,6,500.0,106805989
100000.0,12,12144.42,106805990
3500.0,3,2000.0,106805991
13872.0,6,3000.0,106805992
2224.8,5,247.2,106805993
10000.0,3,22000.0,106805994
3490.0,3,1500.0,106805995
8600.0,3,15000.0,106805996
15700.0,6,25000.0,106805997
2600.0,3,3000.0,106805998
31991.0,6,0.0,106805999
6700.0,6,5000.0,106806000
22490.0,6,2500.0,106806001
26395.0,12,10000.0,106806002
5000.0,3,1000.0,106806003
18400.0,3,4660.0,106806004
4647.0,4,517.0,106806005
3541.0,3,24000.0,106806006
5190.0,4,10000.0,106806007
6200.0,3,3000.0,106806008
22192.0,6,5000.0,106806009
24750.0,3,2750.0,106806010
8785.0,3,3765.0,106806011
3650.0,3,100.0,106806012
25200.0,5,2800.0,106806013
6347.0,3,3703.0,106806014
9554.0,3,1200.0,106806015
20381.0,8,9000.0,106806016
17997.0,6,5000.0,106806017
2031.0,6,2031.0,106806018
3910.0,3,690.0,106806019
14500.0,9,0.0,106806020
14390.0,10,1600.0,106806021
4349.0,3,13000.0,106806022
77210.0,12,10000.0,106806023
24300.0,3,2700.0,106806024
10799.0,10,1200.0,106806025
10972.0,11,1528.0,106806026
4400.0,6,1000.0,106806027
5076.0,3,564.0,106806028
13000.0,6,4000.0,106806029
5912.0,3,10000.0,106806030
19300.0,9,3000.0,106806031
7310.0,3,2500.0,106806032
2850.0,3,500.0,106806033
2900.0,3,1000.0,106806034
13318.0,9,1480.0,106806035
13669.0,10,5081.0,106806036
12695.0,9,3000.0,106806037
20499.0,6,5000.0,106806038
14917.0,3,4098.0,106806039
75535.08,18,20000.0,106806040
17540.0,3,2000.0,106806041
11996.0,3,9784.0,106806042
2878.0,3,510.0,106806043
14005.0,10,1600.0,106806044
7560.0,10,840.0,106806045
23390.0,12,2600.0,106806046
8700.0,3,5000.0,106806047
2000.0,3,450.0,106806048
