FAMILY_INCOME,PERSONAL_INCOME,ID_CLIENT
от 20000 до 50000 руб.,30000.0,106813548
от 20000 до 50000 руб.,17000.0,106809376
от 20000 до 50000 руб.,15000.0,106806577
от 10000 до 20000 руб.,10000.0,106807889
от 20000 до 50000 руб.,14000.0,106816080
от 10000 до 20000 руб.,6000.0,106817675
от 10000 до 20000 руб.,13500.0,106805734
от 5000 до 10000 руб.,8000.0,106816002
от 10000 до 20000 руб.,6000.0,106815490
от 20000 до 50000 руб.,25000.0,106807839
от 20000 до 50000 руб.,30000.0,106806023
от 5000 до 10000 руб.,3500.0,106818495
от 5000 до 10000 руб.,6000.0,106813456
от 10000 до 20000 руб.,8000.0,106814734
от 10000 до 20000 руб.,10500.0,106816046
от 10000 до 20000 руб.,13000.0,106809899
от 20000 до 50000 руб.,22000.0,106807010
от 5000 до 10000 руб.,5360.0,106819404
от 10000 до 20000 руб.,12500.0,106813687
от 10000 до 20000 руб.,8000.0,106807604
от 10000 до 20000 руб.,15000.0,106816305
от 5000 до 10000 руб.,8000.0,106816542
от 10000 до 20000 руб.,10000.0,106814573
от 5000 до 10000 руб.,6200.0,106809960
от 20000 до 50000 руб.,23000.0,106817242
от 10000 до 20000 руб.,10000.0,106804631
от 20000 до 50000 руб.,17000.0,106812252
от 10000 до 20000 руб.,10000.0,106808079
от 20000 до 50000 руб.,22000.0,106810836
от 20000 до 50000 руб.,15000.0,106818078
от 10000 до 20000 руб.,9000.0,106811090
от 10000 до 20000 руб.,7300.0,106811914
от 20000 до 50000 руб.,18000.0,106816721
от 10000 до 20000 руб.,15000.0,106818760
от 20000 до 50000 руб.,11000.0,106818300
от 20000 до 50000 руб.,25000.0,106807528
от 20000 до 50000 руб.,18000.0,106816000
от 5000 до 10000 руб.,6700.0,106813547
от 10000 до 20000 руб.,11000.0,106813583
от 20000 до 50000 руб.,23000.0,106819048
от 10000 до 20000 руб.,15000.0,106818864
от 10000 до 20000 руб.,6000.0,106810652
от 10000 до 20000 руб.,6000.0,106818995
от 20000 до 50000 руб.,21800.0,106808167
от 10000 до 20000 руб.,10000.0,106812120
от 10000 до 20000 руб.,10000.0,106818414
от 20000 до 50000 руб.,15000.0,106812679
от 5000 до 10000 руб.,8000.0,106819303
от 10000 до 20000 руб.,12000.0,106807209
от 20000 до 50000 руб.,30000.0,106806747
от 10000 до 20000 руб.,10000.0,106811798
от 10000 до 20000 руб.,11000.0,106813760
от 20000 до 50000 руб.,13000.0,106814811
свыше 50000 руб.,25000.0,106805343
от 20000 до 50000 руб.,15000.0,106816311
от 10000 до 20000 руб.,7000.0,106814435
от 10000 до 20000 руб.,9000.0,106816968
от 10000 до 20000 руб.,10000.0,106807044
от 20000 до 50000 руб.,17000.0,106807058
от 20000 до 50000 руб.,15200.0,106812166
от 20000 до 50000 руб.,12000.0,106818142
от 10000 до 20000 руб.,13000.0,106806880
от 20000 до 50000 руб.,8000.0,106812165
от 20000 до 50000 руб.,23500.0,106808252
от 10000 до 20000 руб.,9500.0,106808945
от 10000 до 20000 руб.,10000.0,106809871
от 10000 до 20000 руб.,10000.0,106815784
от 10000 до 20000 руб.,17000.0,106805152
от 20000 до 50000 руб.,20000.0,106818982
от 10000 до 20000 руб.,8000.0,106804443
от 20000 до 50000 руб.,12000.0,106811533
от 10000 до 20000 руб.,8000.0,106819234
от 10000 до 20000 руб.,10000.0,106810160
от 20000 до 50000 руб.,15000.0,106811851
от 10000 до 20000 руб.,6000.0,106808149
от 10000 до 20000 руб.,9000.0,106816185
от 10000 до 20000 руб.,14000.0,106809536
от 5000 до 10000 руб.,7000.0,106817883
от 20000 до 50000 руб.,12000.0,106805333
от 20000 до 50000 руб.,10400.0,106815893
от 10000 до 20000 руб.,10000.0,106817050
от 10000 до 20000 руб.,10000.0,106818595
от 10000 до 20000 руб.,8000.0,106813811
от 10000 до 20000 руб.,7500.0,106815118
от 10000 до 20000 руб.,14000.0,106804949
от 10000 до 20000 руб.,7000.0,106810268
от 10000 до 20000 руб.,15000.0,106819113
от 10000 до 20000 руб.,7000.0,106804773
свыше 50000 руб.,20000.0,106804722
от 10000 до 20000 руб.,7300.0,106804467
от 20000 до 50000 руб.,35000.0,106813098
от 5000 до 10000 руб.,7000.0,106813657
от 10000 до 20000 руб.,10000.0,106813278
от 10000 до 20000 руб.,17000.0,106812287
от 5000 до 10000 руб.,4300.0,106807184
от 20000 до 50000 руб.,22000.0,106807836
от 5000 до 10000 руб.,10000.0,106811155
от 20000 до 50000 руб.,15000.0,106811013
от 20000 до 50000 руб.,8000.0,106815248
от 20000 до 50000 руб.,15000.0,106807198
от 20000 до 50000 руб.,10000.0,106816021
от 20000 до 50000 руб.,10000.0,106812186
от 10000 до 20000 руб.,15000.0,106814837
от 20000 до 50000 руб.,22000.0,106812508
от 20000 до 50000 руб.,13000.0,106819206
от 10000 до 20000 руб.,10000.0,106811755
от 10000 до 20000 руб.,17000.0,106812937
от 10000 до 20000 руб.,7000.0,106814923
от 10000 до 20000 руб.,9000.0,106808438
от 5000 до 10000 руб.,8000.0,106816197
от 10000 до 20000 руб.,13000.0,106817147
от 20000 до 50000 руб.,15500.0,106814144
от 10000 до 20000 руб.,15000.0,106809316
от 10000 до 20000 руб.,7000.0,106815488
от 20000 до 50000 руб.,10000.0,106816971
от 20000 до 50000 руб.,10000.0,106814848
от 5000 до 10000 руб.,10000.0,106815146
от 20000 до 50000 руб.,25000.0,106812707
от 20000 до 50000 руб.,8000.0,106811213
от 10000 до 20000 руб.,12000.0,106815699
от 10000 до 20000 руб.,10000.0,106815509
от 20000 до 50000 руб.,8000.0,106812476
свыше 50000 руб.,13000.0,106805548
свыше 50000 руб.,40000.0,106810200
от 20000 до 50000 руб.,23000.0,106812533
от 20000 до 50000 руб.,15000.0,106805263
от 10000 до 20000 руб.,11000.0,106817598
от 20000 до 50000 руб.,11000.0,106810589
от 20000 до 50000 руб.,15000.0,106805308
от 20000 до 50000 руб.,18000.0,106811640
от 10000 до 20000 руб.,15000.0,106817026
от 20000 до 50000 руб.,20000.0,106808084
от 20000 до 50000 руб.,10000.0,106816986
от 10000 до 20000 руб.,12000.0,106818432
от 10000 до 20000 руб.,12500.0,106814724
от 20000 до 50000 руб.,13000.0,106807614
от 10000 до 20000 руб.,16000.0,106812346
от 10000 до 20000 руб.,10000.0,106813178
от 10000 до 20000 руб.,15000.0,106807444
от 10000 до 20000 руб.,4000.0,106814925
от 5000 до 10000 руб.,7000.0,106817817
от 20000 до 50000 руб.,21000.0,106807446
от 10000 до 20000 руб.,10000.0,106809443
до 5000 руб.,3000.0,106805513
от 20000 до 50000 руб.,14000.0,106813401
от 20000 до 50000 руб.,11000.0,106810861
от 5000 до 10000 руб.,8000.0,106812527
от 10000 до 20000 руб.,6000.0,106817506
от 20000 до 50000 руб.,20000.0,106810401
от 10000 до 20000 руб.,6500.0,106804719
до 5000 руб.,25000.0,106805660
от 20000 до 50000 руб.,15000.0,106813838
от 10000 до 20000 руб.,8000.0,106805730
от 5000 до 10000 руб.,6000.0,106818500
от 20000 до 50000 руб.,17500.0,106808457
от 20000 до 50000 руб.,15000.0,106810170
от 20000 до 50000 руб.,20000.0,106808385
от 20000 до 50000 руб.,12000.0,106806304
от 10000 до 20000 руб.,12000.0,106814005
от 5000 до 10000 руб.,5600.0,106806706
от 5000 до 10000 руб.,8000.0,106813091
от 10000 до 20000 руб.,6800.0,106817274
от 20000 до 50000 руб.,20000.0,106805453
от 20000 до 50000 руб.,10000.0,106810485
от 10000 до 20000 руб.,11000.0,106814553
от 20000 до 50000 руб.,25000.0,106810361
от 20000 до 50000 руб.,10000.0,106808360
от 5000 до 10000 руб.,9000.0,106806277
от 10000 до 20000 руб.,5000.0,106813623
свыше 50000 руб.,65000.0,106805565
от 20000 до 50000 руб.,15000.0,106814219
от 20000 до 50000 руб.,15000.0,106815120
от 20000 до 50000 руб.,28000.0,106816967
от 10000 до 20000 руб.,11000.0,106815026
от 10000 до 20000 руб.,9000.0,106815204
от 20000 до 50000 руб.,13000.0,106812875
от 10000 до 20000 руб.,12000.0,106814449
от 10000 до 20000 руб.,9000.0,106817510
от 10000 до 20000 руб.,10000.0,106812348
от 20000 до 50000 руб.,12000.0,106813268
от 10000 до 20000 руб.,9500.0,106814883
от 10000 до 20000 руб.,11000.0,106818283
от 5000 до 10000 руб.,8000.0,106816150
от 20000 до 50000 руб.,20000.0,106812588
от 10000 до 20000 руб.,8000.0,106814637
от 10000 до 20000 руб.,18000.0,106809332
от 5000 до 10000 руб.,9000.0,106806367
от 20000 до 50000 руб.,8000.0,106818555
от 20000 до 50000 руб.,6000.0,106806564
от 20000 до 50000 руб.,15000.0,106809828
от 20000 до 50000 руб.,15000.0,106808683
от 5000 до 10000 руб.,7000.0,106813285
от 5000 до 10000 руб.,6500.0,106814413
от 20000 до 50000 руб.,7000.0,106810805
от 10000 до 20000 руб.,12000.0,106806482
от 20000 до 50000 руб.,8500.0,106815692
от 20000 до 50000 руб.,12700.0,106808479
от 10000 до 20000 руб.,20000.0,106818027
от 10000 до 20000 руб.,13000.0,106814659
от 20000 до 50000 руб.,18000.0,106812101
от 20000 до 50000 руб.,20000.0,106814280
от 10000 до 20000 руб.,15000.0,106817159
от 20000 до 50000 руб.,18000.0,106810671
от 20000 до 50000 руб.,14000.0,106812451
от 5000 до 10000 руб.,6000.0,106808180
от 10000 до 20000 руб.,5000.0,106807365
от 20000 до 50000 руб.,25000.0,106806141
от 20000 до 50000 руб.,21000.0,106811147
от 10000 до 20000 руб.,9000.0,106811181
от 10000 до 20000 руб.,5000.0,106813995
от 20000 до 50000 руб.,17000.0,106819088
от 20000 до 50000 руб.,12000.0,106812399
от 10000 до 20000 руб.,10000.0,106808231
от 10000 до 20000 руб.,6700.0,106806765
от 10000 до 20000 руб.,12000.0,106814549
от 5000 до 10000 руб.,6400.0,106814817
свыше 50000 руб.,30000.0,106805487
от 20000 до 50000 руб.,7500.0,106816775
от 10000 до 20000 руб.,7000.0,106805998
от 10000 до 20000 руб.,12000.0,106812953
от 10000 до 20000 руб.,15000.0,106809153
от 5000 до 10000 руб.,10000.0,106816607
от 20000 до 50000 руб.,22000.0,106814559
от 10000 до 20000 руб.,10000.0,106812523
от 20000 до 50000 руб.,14000.0,106806841
от 20000 до 50000 руб.,15000.0,106806214
от 20000 до 50000 руб.,11000.0,106810699
от 20000 до 50000 руб.,15000.0,106814634
от 10000 до 20000 руб.,12000.0,106809752
от 20000 до 50000 руб.,10000.0,106817275
от 5000 до 10000 руб.,6000.0,106814948
от 10000 до 20000 руб.,9000.0,106808311
от 20000 до 50000 руб.,40000.0,106809170
от 10000 до 20000 руб.,5500.0,106806825
от 20000 до 50000 руб.,12000.0,106806977
от 10000 до 20000 руб.,15000.0,106818678
от 5000 до 10000 руб.,8000.0,106808895
от 5000 до 10000 руб.,15000.0,106819504
от 20000 до 50000 руб.,20000.0,106819171
от 10000 до 20000 руб.,9000.0,106807663
от 5000 до 10000 руб.,7000.0,106818983
от 10000 до 20000 руб.,9000.0,106808456
от 10000 до 20000 руб.,11000.0,106813462
от 20000 до 50000 руб.,30000.0,106818811
от 20000 до 50000 руб.,30000.0,106811623
от 10000 до 20000 руб.,10000.0,106812481
от 10000 до 20000 руб.,8000.0,106804518
от 5000 до 10000 руб.,4300.0,106807146
от 10000 до 20000 руб.,6500.0,106804784
от 10000 до 20000 руб.,14000.0,106812551
от 20000 до 50000 руб.,25000.0,106811200
от 20000 до 50000 руб.,13000.0,106805982
от 10000 до 20000 руб.,15000.0,106813228
от 10000 до 20000 руб.,8000.0,106812620
от 20000 до 50000 руб.,30000.0,106814720
от 10000 до 20000 руб.,5600.0,106804604
от 20000 до 50000 руб.,17000.0,106807754
от 10000 до 20000 руб.,10000.0,106805520
от 10000 до 20000 руб.,13500.0,106815889
от 20000 до 50000 руб.,20000.0,106810784
от 10000 до 20000 руб.,13000.0,106819259
от 10000 до 20000 руб.,25000.0,106806992
от 20000 до 50000 руб.,15000.0,106819168
от 20000 до 50000 руб.,8000.0,106816236
от 5000 до 10000 руб.,8000.0,106807186
от 20000 до 50000 руб.,20000.0,106814732
от 10000 до 20000 руб.,13000.0,106808810
от 20000 до 50000 руб.,8000.0,106807035
от 5000 до 10000 руб.,7000.0,106806323
от 5000 до 10000 руб.,7500.0,106815449
от 5000 до 10000 руб.,7000.0,106819083
от 10000 до 20000 руб.,18000.0,106818806
от 10000 до 20000 руб.,8000.0,106818182
от 20000 до 50000 руб.,20000.0,106815264
от 10000 до 20000 руб.,14000.0,106804694
от 10000 до 20000 руб.,7000.0,106813330
от 20000 до 50000 руб.,20000.0,106808203
от 10000 до 20000 руб.,8000.0,106816866
от 20000 до 50000 руб.,18000.0,106816433
от 10000 до 20000 руб.,19500.0,106806527
от 20000 до 50000 руб.,25000.0,106808407
от 20000 до 50000 руб.,20000.0,106818297
от 10000 до 20000 руб.,8600.0,106808052
свыше 50000 руб.,40000.0,106816063
от 20000 до 50000 руб.,13000.0,106814363
от 10000 до 20000 руб.,8500.0,106815600
от 10000 до 20000 руб.,10000.0,106805776
от 20000 до 50000 руб.,18000.0,106814958
от 20000 до 50000 руб.,15000.0,106808804
от 10000 до 20000 руб.,13000.0,106807264
от 20000 до 50000 руб.,4500.0,106805993
от 20000 до 50000 руб.,18000.0,106812471
от 20000 до 50000 руб.,14000.0,106817486
свыше 50000 руб.,34000.0,106814825
от 20000 до 50000 руб.,10000.0,106814517
от 20000 до 50000 руб.,40000.0,106818410
от 10000 до 20000 руб.,12000.0,106812259
от 20000 до 50000 руб.,15000.0,106810309
от 20000 до 50000 руб.,20000.0,106809194
от 10000 до 20000 руб.,15000.0,106809749
от 10000 до 20000 руб.,11000.0,106809001
от 5000 до 10000 руб.,6000.0,106817713
от 20000 до 50000 руб.,22000.0,106811539
от 20000 до 50000 руб.,10000.0,106811077
от 20000 до 50000 руб.,40000.0,106806943
от 10000 до 20000 руб.,13000.0,106813124
свыше 50000 руб.,25000.0,106813179
от 10000 до 20000 руб.,15000.0,106811368
от 20000 до 50000 руб.,11000.0,106805023
от 20000 до 50000 руб.,20000.0,106819428
от 20000 до 50000 руб.,15000.0,106815777
от 20000 до 50000 руб.,16000.0,106819291
от 10000 до 20000 руб.,10000.0,106812919
от 20000 до 50000 руб.,10000.0,106810858
от 20000 до 50000 руб.,10000.0,106817109
от 5000 до 10000 руб.,7000.0,106809732
от 5000 до 10000 руб.,8000.0,106806724
от 5000 до 10000 руб.,6000.0,106813588
от 10000 до 20000 руб.,5000.0,106810669
от 5000 до 10000 руб.,6500.0,106808221
от 20000 до 50000 руб.,12000.0,106815668
от 20000 до 50000 руб.,10000.0,106818072
от 20000 до 50000 руб.,23000.0,106805193
от 10000 до 20000 руб.,12000.0,106806327
от 20000 до 50000 руб.,20000.0,106819352
от 10000 до 20000 руб.,4700.0,106817646
от 20000 до 50000 руб.,12000.0,106818392
свыше 50000 руб.,7800.0,106812789
от 20000 до 50000 руб.,15000.0,106804748
от 10000 до 20000 руб.,10000.0,106806209
от 10000 до 20000 руб.,5000.0,106807103
от 10000 до 20000 руб.,10000.0,106814932
от 10000 до 20000 руб.,10100.0,106815215
от 20000 до 50000 руб.,13000.0,106815417
от 10000 до 20000 руб.,10000.0,106806369
от 10000 до 20000 руб.,7800.0,106808192
от 20000 до 50000 руб.,20000.0,106808202
от 20000 до 50000 руб.,8000.0,106808574
от 20000 до 50000 руб.,17000.0,106815791
от 20000 до 50000 руб.,15000.0,106808577
от 10000 до 20000 руб.,8000.0,106814854
